animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
8110,Kami-machi Sana-chan The Animation,,OVA,2019,6.39,1,https://myanimelist.net/anime/38779,False,https://cdn.myanimelist.net/images/anime/1092/103729.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8111,Kyonyuu Dosukebe Gakuen,,OVA,2018,6.29,2,https://myanimelist.net/anime/36689,False,https://cdn.myanimelist.net/images/anime/1238/115095.jpg,['Hentai'],"['adult audience only', 'club', 'hentai', 'high school', 'present', 'school']"
8112,Kimekoi! - Love Decision! The Reason Why I'm Going after a Girl Out of My League and My Childhood Friend,Kime Koi!,OVA,2017,6.24,2,https://myanimelist.net/anime/35931,False,https://cdn.myanimelist.net/images/anime/1539/116505.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8113,Jokei Kazoku III: Himitsu - The Anime,,OVA,2014,5.56,1,https://myanimelist.net/anime/27747,False,https://cdn.myanimelist.net/images/anime/7/67165.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8114,Ore ga Kanojo wo *su Wake,,OVA,2018,6.13,6,https://myanimelist.net/anime/37223,False,https://cdn.myanimelist.net/images/anime/1841/103745.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8115,Incha Couple ga You Gal-tachi to Sex Training Suru Hanashi,,OVA,2024,7.51,2,https://myanimelist.net/anime/59328,False,https://cdn.myanimelist.net/images/anime/1315/150094.jpg,['Hentai'],"['adult audience only', 'girls love', 'harem', 'hentai', 'high school', 'present', 'school']"
8116,Koumi-jima Shuu 7 de Umeru Mesu-tachi,,ONA,2023,6.24,2,https://myanimelist.net/anime/55691,False,https://cdn.myanimelist.net/images/anime/1332/137237.jpg,['Hentai'],"['adult audience only', 'harem', 'hentai']"
8117,Bonyuu-chan wa Dashitai.,,OVA,2023,6.84,4,https://myanimelist.net/anime/53677,False,https://cdn.myanimelist.net/images/anime/1322/131460.jpg,['Hentai'],"['adult audience only', 'hentai', 'high school', 'present', 'school']"
8118,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,,OVA,2016,6.19,2,https://myanimelist.net/anime/33769,False,https://cdn.myanimelist.net/images/anime/1313/104054.jpg,['Hentai'],"['adult audience only', 'hentai', 'high school', 'present', 'school', 'tsundere']"
8119,Akane wa Tsumare Somerareru,,OVA,2022,6.32,2,https://myanimelist.net/anime/50192,False,https://cdn.myanimelist.net/images/anime/1561/118943.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8120,Bubble de House de *** The Animation,,OVA,2024,7.62,1,https://myanimelist.net/anime/58892,False,https://cdn.myanimelist.net/images/anime/1316/143211.jpg,['Hentai'],"['adult audience only', 'hentai']"
8121,Gomu wo Tsukete to Iimashita yo ne...,,ONA,2024,6.04,2,https://myanimelist.net/anime/60512,False,https://cdn.myanimelist.net/images/anime/1013/147633.jpg,['Hentai'],"['adult audience only', 'hentai']"
8122,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,,OVA,2017,6.42,4,https://myanimelist.net/anime/36256,False,https://cdn.myanimelist.net/images/anime/1490/116337.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8123,Onahole Classroom,Onaho Kyoushitsu: Joshi Zenin Ninshin Keikaku - The Animation,OVA,2021,6.92,1,https://myanimelist.net/anime/49524,False,https://cdn.myanimelist.net/images/anime/1493/116842.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8124,Doraemon the Movie 2020: Nobita's New Dinosaur,Doraemon Movie 40: Nobita no Shin Kyouryuu,MOVIE,2020,7.6,1,https://myanimelist.net/anime/40044,False,https://cdn.myanimelist.net/images/anime/1745/108659.jpg,"['Adventure', 'Comedy', 'Sci-Fi']","['adventure', 'animals', 'cats', 'cgi', 'comedy', 'dinosaurs', 'family friendly', 'fantasy', 'japanese production', 'kids', 'non-human protagonists', 'robots', 'robots & android', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'time manipulation', 'time travel']"
8125,Doraemon the Movie 2019: Chronicle of the Moon Exploration,Doraemon Movie 39: Nobita no Getsumen Tansaki,MOVIE,2019,7.43,1,https://myanimelist.net/anime/38530,False,https://cdn.myanimelist.net/images/anime/1369/102185.jpg,"['Adventure', 'Fantasy', 'Sci-Fi']","['adventure', 'cats', 'comedy', 'family friendly', 'fantasy', 'japanese production', 'kids', 'non-human protagonists', 'outer space', 'robots', 'robots & android', 'sci-fi', 'science fiction', 'shounen', 'space']"
8126,Don't Give Up!,Wuliao Jiu Wanjie,ONA,2024,6.25,24,https://myanimelist.net/anime/59012,False,https://cdn.myanimelist.net/images/anime/1292/143461.jpg,"['Comedy', 'Romance', 'Sci-Fi']","['alien', 'aliens', 'amnesia', 'based on a manga', 'based on a webtoon', 'chinese animation', 'chinese production', 'comedy', 'female protagonist', 'heterosexual', 'male protagonist', 'office lady', 'office worker', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'slice of life', 'super power', 'superhero']"
8127,Platonic Chain,,TV,2002,5.41,24,https://myanimelist.net/anime/611,False,https://cdn.myanimelist.net/images/anime/6/83128.jpg,"['Sci-Fi', 'Slice of Life']","['alternate universe', 'artificial intelligence', 'cg animation', 'cg-anime', 'cgi', 'crime', 'denpa', 'drama', 'episodic', 'fantasy', 'female protagonist', 'full cgi', 'gyaru', 'hacking', 'idol', 'japanese production', 'konbini', 'primarily female cast', 'primarily teen cast', 'romance', 'school', 'sci fi', 'sci-fi', 'science fiction', 'short episodes', 'slice of life', 'slice of life drama', 'social media', 'speculative fiction', 'urban']"
8128,Fog Hill of Five Elements,Wu Shan Wu Xing,ONA,2016,7.25,1,https://myanimelist.net/anime/51195,False,https://cdn.myanimelist.net/images/anime/1685/121304.jpg,"['Action', 'Fantasy']","['action', 'adventure', 'chinese animation', 'fantasy', 'kamis', 'magic', 'martial arts', 'shorts', 'swords & co']"
8129,Dead Dead Demons Dededede Destruction,Dead Dead Demons Dededede Destruction (ONA),ONA,2024,7.79,17,https://myanimelist.net/anime/58883,False,https://cdn.myanimelist.net/images/anime/1528/143212.jpg,"['Drama', 'Sci-Fi']","['achronological order', 'adventure', 'age gap', 'alien', 'aliens', 'alternate universe', 'anti-hero', 'apocalyptic', 'apocalyptic fiction', 'based on a manga', 'bisexual', 'comedy', 'coming of age', 'crime', 'crossdressing', 'denpa', 'drama', 'dystopian', 'ensemble cast', 'existentialism', 'factions', 'fantasy', 'female protagonist', 'gore', 'government', 'heterosexual', 'high school', 'japanese production', 'language barrier', 'lgbtq+ themes', 'mature themes', 'military', 'non-linear narrative', 'philosophy', 'politics', 'post-apocalyptic', 'present', 'primarily adult cast', 'primarily female cast', 'psychological', 'romance', 'school', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'slice of life', 'slice of life drama', 'suicide', 'supernatural drama', 'surreal comedy', 'technology', 'terrorism', 'time manipulation', 'tragedy', 'transgender', 'twisted story', 'urban', 'violence', 'war']"
8130,Sakuna: Of Rice and Ruin,Tensui no Sakuna-hime,TV,2024,6.8,13,https://myanimelist.net/anime/58357,False,https://cdn.myanimelist.net/images/anime/1888/143803.jpg,"['Action', 'Fantasy']","['action', 'adventure', 'agriculture', 'alternative world', 'anthropomorphism', 'based on a video game', 'celestial being', 'cgi', 'comedy', 'coming of age', 'countryside', 'deity', 'demon', 'demons', 'drama', 'episodic', 'fantasy', 'female protagonist', 'gods', 'historical', 'horticulture', 'japanese production', 'kingdom management', 'magic', 'monster', 'mythology', 'religion', 'rural', 'slapstick', 'survival', 'swords & co', 'time manipulation']"
8131,Mayonaka Punch,,TV,2024,7.4,12,https://myanimelist.net/anime/57947,False,https://cdn.myanimelist.net/images/anime/1700/143395.jpg,"['Comedy', 'Supernatural']","['anti-hero', 'cohabitation', 'comedy', 'contemporary fantasy', 'cute girls doing cute things', 'drama', 'fantasy', 'female protagonist', 'found family', 'japanese production', 'lgbtq+ themes', 'monster girl', 'non-human protagonists', 'original work', 'preaired episodes', 'present', 'primarily adult cast', 'primarily female cast', 'slapstick', 'social media', 'super power', 'supernatural', 'surreal comedy', 'urban fantasy', 'vampire', 'vampires', 'vtuber', 'wilderness']"
8132,Ramen Akaneko,,TV,2024,7.14,12,https://myanimelist.net/anime/57325,False,https://cdn.myanimelist.net/images/anime/1805/142211.jpg,['Comedy'],"['animal protagonists', 'animals', 'anthropomorphic', 'anthropomorphism', 'anthropomorphs', 'based on a manga', 'beastman', 'cats', 'cgi', 'comedy', 'cooking', 'ensemble cast', 'fantasy', 'food', 'food preparation', 'found family', 'gourmet', 'idol', 'iyashikei', 'japanese production', 'non-human protagonists', 'present', 'primarily animal cast', 'restaurant', 'restaurants', 'segments', 'shounen', 'slice of life', 'urban', 'work', 'work life', 'workplace']"
8133,KamiErabi GOD.app,Kamierabi,TV,2023,5.82,12,https://myanimelist.net/anime/54798,False,https://cdn.myanimelist.net/images/anime/1862/138318.jpg,"['Action', 'Suspense']","['action', 'battle royale', 'bullying', 'cg animation', 'cg-anime', 'cgi', 'crunchyroll co-production', 'drama', 'ensemble cast', 'explicit violence', 'full cgi', 'gender bending', 'god', 'gods', 'gore', 'high stakes game', 'high stakes games', 'high-stakes game', 'idol', 'japanese production', 'magic', 'magical creatures', 'male protagonist', 'mature themes', 'moral dilemma', 'mystery', 'original work', 'philosophy', 'play or die', 'psychological', 'pvp', 'school', 'suicide', 'super power', 'supernatural', 'superpowers', 'survival game', 'suspense', 'thriller', 'tragedy', 'urban fantasy']"
8134,Puniru is a Kawaii Slime,Puniru wa Kawaii Slime,TV,2024,7.06,12,https://myanimelist.net/anime/57517,False,https://cdn.myanimelist.net/images/anime/1681/145175.jpg,['Comedy'],"['agender', 'anthropomorphic', 'asia', 'based on a manga', 'chibi', 'comedy', 'cosplay', 'cute girls doing cute things', 'earth', 'fantasy', 'female protagonist', 'gag humor', 'henshin', 'japan', 'japanese production', 'kids', 'maids', 'male protagonist', 'manga', 'middle school', 'monster girl', 'ojou-sama', 'place', 'present', 'primarily teen cast', 'robots', 'romance', 'school', 'school life', 'shapeshifting', 'shounen', 'show within a show', 'slice of life', 'slimes', 'surreal comedy', 'time', 'tropes', 'urban fantasy']"
8135,Shooting Star Gakusaver,Ryuuseiki Gakusaver,OVA,1993,6.6,6,https://myanimelist.net/anime/3735,False,https://cdn.myanimelist.net/images/anime/1625/97695.jpg,"['Action', 'Comedy', 'Sci-Fi']","['action', 'adventure', 'alien', 'aliens', 'ancient aliens', 'asia', 'combat', 'comedy', 'cosmic horror', 'earth', 'humanoid alien', 'japan', 'japanese production', 'judo', 'mecha', 'other planet', 'parody', 'place', 'robot', 'school', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'space', 'space exploration', 'space travel', 'speculative fiction', 'sports', 'sumo wrestling', 'super robot', 'transforming craft', 'wrestling']"
8136,I'm Kodama Kawashiri,Atasha Kawashiri Kodama da yo: Dangerous Lifehacker no Tadareta Seikatsu,TV,2022,5.72,24,https://myanimelist.net/anime/49780,False,https://cdn.myanimelist.net/images/anime/1996/120580.jpg,['Comedy'],"['airsoft', 'based on a manga', 'comedy', 'daily life', 'educational', 'episodic', 'female protagonist', 'food and beverage', 'japanese production', 'philosophy', 'primarily adult cast', 'short episodes', 'slice of life', 'surreal comedy']"
8137,"Lord El-Melloi II's Case Files: Rail Zeppelin Grace Note - Waver, Reunion, and the Magic Lantern",Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note Special,SPECIAL,2021,7.49,1,https://myanimelist.net/anime/49361,False,https://cdn.myanimelist.net/images/anime/1845/120313.jpg,"['Fantasy', 'Mystery']","['3d cg animation', 'action', 'age regression', 'based on a light novel', 'cgi', 'college', 'contemporary fantasy', 'curses', 'detailed landscapes', 'detective', 'dialogue driven', 'drama', 'drastic change of life', 'earth', 'england', 'europe', 'fantasy', 'foreign', 'japanese production', 'london', 'magic', 'magic circles', 'magic school', 'male protagonist', 'mystery', 'photography', 'place', 'present', 'primarily adult cast', 'science and magic coexist', 'season', 'seinen', 'speculative fiction', 'spellcasting', 'storytelling', 'supernatural', 'supernatural drama', 'teacher', 'time', 'united kingdom', 'urban', 'urban fantasy', 'winter']"
8138,Zinba,,TV,2013,6.74,52,https://myanimelist.net/anime/31427,False,https://cdn.myanimelist.net/images/anime/1613/110505.jpg,"['Action', 'Adventure', 'Comedy']","['action', 'adventure', 'alternative world', 'chinese animation', 'chinese production', 'comedy', 'demon', 'demons', 'fantasy', 'fictional location', 'isekai', 'magic', 'male protagonist', 'monster', 'monsters', 'mythology', 'new', 'person in a strange world', 'place', 'speculative fiction', 'summoned into another world', 'super power']"
8139,A Place Where There Are Moths,Ga no Iru Tokoro,MOVIE,2001,4.31,1,https://myanimelist.net/anime/23051,False,https://cdn.myanimelist.net/images/anime/7/59753.jpg,['Avant Garde'],"['abstract', 'avant garde', 'avant-garde', 'dementia', 'no dialogue', 'shorts']"
8140,Guess Iono's Partner Pokémon!,Nanjyamo no Aibou wa Nanimono nanja!? (Donna Monja TV),ONA,2022,5.96,2,https://myanimelist.net/anime/53327,False,https://cdn.myanimelist.net/images/anime/1197/129096.jpg,['Avant Garde'],"['advertisement', 'cg animation', 'cg-anime', 'cgi', 'fantasy', 'fantasy world', 'female protagonist', 'full cgi', 'idol', 'kids', 'monster', 'short episodes', 'shorts']"
8141,A Thousand and One Nights,Senya Ichiya Monogatari,MOVIE,1969,5.91,1,https://myanimelist.net/anime/3038,False,https://cdn.myanimelist.net/images/anime/4/39379.jpg,"['Adventure', 'Fantasy']","['18 restricted', 'abstract', 'absurdist humour', 'action', 'adult audience only', 'adventure', 'alien', 'alternating animation style', 'angst', 'animerama', 'based on a fairy tale', 'bdsm', 'boy meets girl', 'collateral damage', 'comedy', 'conspiracy', 'corrupt nobility', 'creampie', 'crime', 'cross-dressing', 'cunnilingus', 'daikaijuu', 'daily life', 'dancing', 'dark-skinned girl', 'death', 'demon', 'desert', 'earth', 'epic fantasy', 'eroticism', 'experimental animation', 'fairy tale', 'fantasy', 'fingering', 'folklore', 'gang bang', 'group sex', 'harem', 'henshin', 'hentai', 'hero of strong character', 'horror', 'human cannibalism', 'island', 'japanese production', 'large breasts', 'live-action imagery', 'magic', 'male protagonist', 'massacre', 'middle east', 'middle eastern', 'multi-anime projects', 'murder', 'mythology', 'nudity', 'one thousand and one nights', 'oral', 'parody', 'past', 'performance', 'persian mythology', 'place', 'plot with porn', 'pornography', 'predominantly adult cast', 'pregnant', 'psychoactive drugs', 'rape', 'romance', 'sci-fi', 'sex', 'sexual abuse', 'sexual content', 'slapstick', 'slavery', 'speculative fiction', 'stand-alone movie', 'super deformed', 'tales', 'the arts', 'time', 'torture', 'tragedy', 'violence', 'whipping', 'yuri']"
8142,GGO Football,Chao Zhi Neng Zu Qiu,TV,2010,6.6,52,https://myanimelist.net/anime/36993,False,https://cdn.myanimelist.net/images/anime/1021/91274.jpg,"['Comedy', 'Sports']","['chinese animation', 'chinese production', 'comedy', 'football', 'sci fi', 'sci-fi', 'soccer', 'sports', 'team sport', 'team sports', 'tournaments']"
8143,Entaku no Kishi Monogatari: Moero Arthur,,TV,1979,6.33,30,https://myanimelist.net/anime/4199,False,https://cdn.myanimelist.net/images/anime/9/7757.jpg,"['Adventure', 'Drama', 'Romance']","['action', 'adventure', 'classic literature', 'drama', 'earth', 'europe', 'fantasy', 'foreign', 'historical', 'japanese production', 'knight', 'male protagonist', 'middle ages', 'nobleman', 'past', 'place', 'romance', 'swordplay', 'time', 'united kingdom', 'war']"
8144,Moero Arthur: Hakuba no Ouji,,TV,1980,6.19,22,https://myanimelist.net/anime/4614,False,https://cdn.myanimelist.net/images/anime/13/47187.jpg,"['Adventure', 'Drama', 'Romance']","['action', 'adventure', 'drama', 'europe', 'fantasy', 'foreign', 'historical', 'japanese production', 'male protagonist', 'romance', 'swordplay', 'swords & co']"
8145,Mononoke the Movie: Phantom in the Rain,Mononoke Movie: Karakasa,MOVIE,2024,7.88,1,https://myanimelist.net/anime/52107,False,https://cdn.myanimelist.net/images/anime/1903/142810.jpg,"['Horror', 'Mystery', 'Supernatural', 'Suspense']","['abstract', 'absurdist humour', 'adult cast', 'bullying', 'calligraphy', 'cosmic horror', 'court politics', 'demon', 'exorcism', 'exorcists', 'fantasy', 'female protagonist', 'friendship', 'ghost', 'ghost stories', 'grandiose displays of wealth', 'historical', 'horror', 'japan', 'japanese mythology', 'japanese production', 'lgbtq+ themes', 'magic', 'male protagonist', 'matriarchy', 'money', 'mystery', 'mythology', 'old asia', 'original work', 'palace', 'past', 'place', 'politics', 'primarily adult cast', 'primarily female cast', 'psychological', 'revenge', 'royal intrigue', 'samurai', 'seinen', 'suicide', 'supernatural', 'supernatural drama', 'suspense', 'swordplay', 'time', 'tragedy', 'violence', 'youkai']"
8146,"Goodbye, Don Glees!",,MOVIE,2022,7.59,1,https://myanimelist.net/anime/49345,False,https://cdn.myanimelist.net/images/anime/1568/117628.jpg,"['Adventure', 'Drama']","['adventure', 'comedy', 'coming of age', 'countryside', 'crossdressing', 'cycling', 'drama', 'fantasy', 'foreign', 'japanese production', 'male protagonist', 'new', 'original work', 'outdoor activities', 'photography', 'present', 'primarily male cast', 'rural', 'stand-alone movie', 'supernatural drama', 'time skip', 'tragedy', 'travel']"
8147,Orb: On the Movements of the Earth,Chi. Chikyuu no Undou ni Tsuite,TV,2024,8.38,25,https://myanimelist.net/anime/52215,False,https://cdn.myanimelist.net/images/anime/1749/145922.jpg,['Drama'],"['15th century', 'action', 'adventure', 'alternate universe', 'assassins', 'astronomy', 'based on a manga', 'christianity', 'conspiracy', 'corrupt church', 'detailed landscapes', 'dialogue driven', 'discovery', 'drama', 'earth', 'ensemble cast', 'europe', 'excessive violence', 'explicit violence', 'family life', 'female protagonist', 'foreign', 'fugitive', 'gore', 'historical', 'horror', 'idealism', 'inquisition era', 'japanese production', 'long time span', 'male protagonist', 'manga', 'mature themes', 'medieval', 'meta', 'middle ages', 'mutilation', 'mystery', 'past', 'persecution', 'philosophy', 'place', 'plot twists', 'poland', 'politics', 'predominantly male cast', 'primarily male cast', 'psychological', 'psychological drama', 'religion', 'science fiction', 'seinen', 'splatter', 'storytelling', 'suicide', 'swordplay', 'thriller', 'time', 'time skip', 'torture', 'tragedy', 'violence']"
8148,Ano Ko to Ii Koto,,OVA,2015,6.38,2,https://myanimelist.net/anime/31117,False,https://cdn.myanimelist.net/images/anime/11/78665.jpg,['Hentai'],"['adult audience only', 'episodic', 'hentai', 'present', 'school', 'tsundere']"
8149,Tamashii Insert,,OVA,2017,6.69,2,https://myanimelist.net/anime/34795,False,https://cdn.myanimelist.net/images/anime/3/89399.jpg,['Hentai'],"['adult audience only', 'hentai', 'present']"
8150,Chiikawa,,TV,2022,6.61,257,https://myanimelist.net/anime/50250,False,https://cdn.myanimelist.net/images/anime/1783/121944.jpg,['Comedy'],"['animal protagonists', 'animals', 'anthropomorphic', 'comedy', 'dystopian', 'fantasy', 'food', 'iyashikei', 'japanese production', 'kids', 'non-human protagonists', 'outdoor activities', 'primarily animal cast', 'primarily child cast', 'seinen', 'short episodes', 'slice of life', 'surreal comedy', 'work']"
8151,Monogatari Series: Off & Monster Season - A Cruel Fairy Tale: The Beautiful Princess,Monogatari Series: Off & Monster Season - Zankoku Douwa: Utsukushi-hime,ONA,2024,7.79,1,https://myanimelist.net/anime/59612,False,https://cdn.myanimelist.net/images/anime/1887/144936.jpg,"['Mystery', 'Supernatural', 'Suspense']","['based on a light novel', 'cg animation', 'drama', 'fairy tale', 'female protagonist', 'historical', 'magic', 'medieval', 'mixed media', 'mystery', 'psychological', 'puppetry', 'royalty', 'suicide', 'supernatural', 'suspense', 'tragedy', 'vampire', 'witch']"
8152,"Attack on Titan: Chibi Theater - Survey Corps, The Final!",Shingeki no Kyojin: The Final Season Specials,SPECIAL,2021,7.57,2,https://myanimelist.net/anime/49627,False,https://cdn.myanimelist.net/images/anime/1470/117265.jpg,['Comedy'],"['chibi', 'comedy', 'fantasy', 'fantasy world', 'parody', 'shounen', 'super deformed']"
8153,Choujin Densetsu Urotsukidouji Movie,,MOVIE,1989,5.69,1,https://myanimelist.net/anime/2359,False,https://cdn.myanimelist.net/images/anime/10/15026.jpg,"['Action', 'Drama', 'Hentai']","['action', 'adult audience only', 'demon', 'drama', 'erotica', 'excessive violence', 'hentai', 'horror', 'mythology', 'supernatural']"
8154,Bouken Shite mo Ii Koro,,OVA,1989,5.55,3,https://myanimelist.net/anime/5648,False,https://cdn.myanimelist.net/images/anime/5/73717.jpg,"['Comedy', 'Romance', 'Ecchi']","['adult audience only', 'adult cast', 'adult couples', 'anime & movie', 'asia', 'based on a manga', 'borderline h', 'comedy', 'coworkers', 'crude', 'drama', 'earth', 'ecchi', 'explicit sex', 'hentai', 'japan', 'mature themes', 'parody', 'physical abuse', 'present', 'romance', 'seinen', 'sexual abuse', 'showbiz', 'slapstick', 'work life']"
8155,FLCL: Grunge,,TV,2023,5.41,3,https://myanimelist.net/anime/51304,False,https://cdn.myanimelist.net/images/anime/1330/121527.jpg,"['Action', 'Avant Garde', 'Comedy', 'Sci-Fi']","['achronological order', 'action', 'adult swim co-production', 'age gap', 'aliens', 'artificial intelligence', 'avant garde', 'avant-garde', 'bullying', 'cg animation', 'cg-anime', 'cgi', 'comedy', 'coming of age', 'dementia', 'dystopian', 'female protagonist', 'fishing', 'food', 'full cgi', 'gangs', 'heterosexual', 'japanese production', 'male protagonist', 'mecha', 'motorcycles', 'non-human protagonists', 'original work', 'parody', 'philosophy', 'psychosexual', 'robots', 'sci fi', 'sci-fi', 'science fiction', 'slapstick', 'surreal comedy', 'swordplay', 'urban']"
8156,FLCL: Shoegaze,,TV,2023,6.3,3,https://myanimelist.net/anime/51305,True,https://cdn.myanimelist.net/images/anime/1540/121528.jpg,"['Action', 'Avant Garde', 'Comedy', 'Sci-Fi']","['action', 'adult swim co-production', 'alternate universe', 'avant garde', 'avant-garde', 'bisexual', 'comedy', 'coming of age', 'dementia', 'female protagonist', 'gender bending', 'ghost', 'heterosexual', 'japanese production', 'lgbtq+ themes', 'male protagonist', 'mecha', 'non-human protagonists', 'original work', 'parody', 'philosophy', 'police', 'present', 'psychosexual', 'robots', 'school', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sequel', 'surreal comedy', 'terrorism', 'urban']"
8157,Lupin the Third Part 6,Lupin III: Part 6,TV,2021,7.3,24,https://myanimelist.net/anime/49040,False,https://cdn.myanimelist.net/images/anime/1976/118542.jpg,"['Action', 'Adventure', 'Comedy', 'Mystery']","['action', 'action comedy', 'adult cast', 'adults are useless', 'adventure', 'amnesia', 'anti-hero', 'based on a manga', 'battle of wits', 'brainwashing', 'car chases', 'child abuse', 'comedy', 'conspiracy', 'crime', 'criminals', 'cult', 'cyberterrorism', 'death', 'detective', 'earth', 'europe', 'fighting', 'foreign', 'friendship', 'fugitive', 'genius', 'gunfights', 'guns', 'hostage situation', 'japanese production', 'lgbtq+ themes', 'london', 'martial arts', 'murder', 'mystery', 'nearly almighty protagonist', 'place', 'plot continuity', 'police', 'police are useless', 'predominantly adult cast', 'present', 'primarily adult cast', 'revenge', 'rivalry', 'samurai', 'seinen', 'swordplay', 'teamwork', 'terrorism', 'thief', 'thievery', 'thieves', 'time', 'travel', 'tropes', 'united kingdom', 'violence']"
